"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,138495572,113389902,27,"C",13,,""
2019,138495573,113389903,45,"C",20,,""
2019,138495574,113389904,45,"C",20,,""
2019,138495576,113389905,45,"C",20,,""
2019,138495575,113389905,27,"C",20,,""
2019,138495577,113389906,27,"C",13,,""
2019,138495578,113389906,39,"C",13,,""
2019,138495579,113389907,5,"C",20,,""
2019,138495580,113389908,45,"C",1,,""
2019,138495581,113389909,23,"C",12,,""
2019,138495582,113389910,23,"C",25,,""
2019,138495583,113389910,27,"C",18,,""
2019,138495584,113389911,23,"C",7,,""
2019,138495585,113389912,27,"C",20,,""
2019,138495586,113389912,16,"C",20,,""
2019,138495587,113389913,49,"C",20,,"N"
2019,138495589,113389915,5,"C",20,,""
2019,138495590,113389916,5,"C",20,,""
2019,138495591,113389917,45,"A",25,,""
2019,138495592,113389918,51,"C",20,,""
2019,138495593,113389919,51,"C",20,,""
2019,138495594,113389920,51,"C",14,,""
2019,138495595,113389921,5,"C",20,,""
2019,138495596,113389922,51,"C",20,,""
2019,138495597,113389923,2,"C",20,,""
2019,138495598,113389924,45,"C",13,,""
2019,138495599,113389925,21,"C",19,,""
2019,138495600,113389925,49,"C",19,1,"F"
2019,138495601,113389925,5,"C",19,,""
2019,138495603,113389926,5,"C",21,,""
2019,138495602,113389926,49,"C",21,,"F"
2019,138495604,113389927,5,"C",18,,""
2019,138495605,113389928,45,"C",20,,""
2019,138495606,113389929,5,"C",13,,""
2019,138495607,113389930,49,"C",20,,"F"
2019,138495608,113389930,5,"C",20,,""
2019,138495610,113389932,51,"C",18,,""
2019,138495611,113389933,23,"C",23,,""
2019,138495612,113389934,51,"C",20,,""
2019,138495613,113389935,45,"C",23,,""
2019,138495614,113389936,21,"C",18,,""
2019,138495615,113389937,23,"C",8,,""
2019,138495616,113389938,45,"C",25,,""
2019,138495618,113389940,45,"C",20,,""
2019,138495619,113389941,23,"C",8,,""
2019,138495621,113389942,5,"C",20,,""
2019,138495620,113389942,49,"C",20,,"N"
2019,138495623,113389944,51,"C",18,,""
2019,138495625,113389945,51,"C",20,,""
2019,138495624,113389945,29,"C",20,,""
2019,138495626,113389946,27,"C",20,,""
2019,138495628,113389947,51,"C",13,,""
2019,138495627,113389947,23,"C",8,,""
2019,138495629,113389948,29,"C",20,,""
2019,138495631,113389948,5,"C",20,,""
2019,138495630,113389948,27,"C",20,,""
2019,138495632,113389949,5,"C",20,,""
2019,138495633,113389950,5,"C",20,,""
2019,138495634,113389951,51,"C",13,,""
2019,138495635,113389952,51,"C",20,,""
2019,138495637,113389953,5,"C",20,,""
2019,138495636,113389953,51,"C",20,,""
2019,138495638,113389954,49,"C",20,,"F"
2019,138495639,113389954,5,"C",20,,""
2019,138495642,113389957,44,"C",38,,""
2019,138495643,113389958,45,"A",20,,""
2019,138495644,113389959,5,"C",6,,""
2019,138495645,113389960,23,"C",24,,""
2019,138495646,113389961,5,"C",13,,""
2019,138495647,113389962,51,"C",18,,""
2019,138495648,113389963,49,"C",20,,"F"
2019,138495649,113389963,5,"C",20,,""
2019,138495650,113389964,45,"C",20,,""
2019,138495651,113389965,21,"A",30,,""
2019,138495652,113389965,5,"C",18,,""
2019,138495653,113389966,45,"C",20,,""
2019,138495654,113389967,45,"C",8,,""
2019,138495655,113389968,23,"C",7,,""
2019,138495656,113389969,45,"C",20,,""
2019,138495657,113389970,14,"C",18,,""
2019,138495659,113389970,5,"C",18,,""
2019,138495658,113389970,7,"C",18,,""
2019,138495660,113389971,27,"C",20,,""
2019,138495661,113389972,5,"C",20,,""
2019,138495662,113389973,51,"C",8,,""
2019,138495663,113389974,5,"C",20,,""
2019,138495666,113389977,27,"C",20,,""
2019,138495667,113389978,51,"C",20,,""
2019,138495669,113389979,5,"C",20,,""
2019,138495668,113389979,51,"C",13,,""
2019,138495670,113389980,21,"C",13,,""
2019,138495671,113389980,45,"C",13,,""
2019,138495672,113389981,40,"C",13,,""
2019,138495674,113389982,51,"C",13,,""
2019,138495673,113389982,27,"C",13,,""
2019,138495675,113389983,51,"C",13,,""
2019,138495677,113389985,16,"C",13,,""
2019,138495679,113389986,5,"C",20,,""
2019,138495678,113389986,51,"C",20,,""
2019,138495684,113389989,41,"C",24,,""
2019,138495685,113389990,45,"C",20,,""
2019,138495686,113389991,51,"C",20,,""
2019,138495687,113389992,44,"C",13,,""
2019,138495688,113389993,49,"A",20,,"F"
2019,138495689,113389993,5,"C",20,,""
2019,138495690,113389994,45,"C",13,,""
2019,138495691,113389995,14,"C",13,,""
2019,138495695,113389997,5,"C",20,,""
2019,138495694,113389997,51,"C",20,,""
2019,138495696,113389998,28,"C",3,,""
2019,138495697,113389998,21,"C",18,,""
2019,138495698,113389999,5,"C",20,,""
2019,138495699,113390000,51,"C",20,,""
2019,138495700,113390001,51,"C",20,,""
2019,138495701,113390002,27,"C",13,,""
2019,138495702,113390003,21,"C",20,,""
2019,138495703,113390004,44,"C",20,,""
2019,138495706,113390006,51,"C",20,,""
2019,138495707,113390006,5,"C",20,,""
2019,138495708,113390007,51,"C",20,,""
2019,138495709,113390008,44,"C",20,,""
2019,138495710,113390009,5,"C",20,,""
2019,138495711,113390010,51,"C",20,,""
2019,138495712,113390011,40,"A",13,,""
2019,138495715,113390013,51,"C",3,,""
2019,138495718,113390015,44,"C",13,,""
2019,138495719,113390016,51,"C",13,,""
2019,138495720,113390017,5,"C",18,,""
2019,138495721,113390018,51,"C",25,,""
2019,138495722,113390019,5,"C",18,,""
2019,138495723,113390020,29,"C",13,,""
2019,138495724,113390020,51,"C",13,,""
2019,138495725,113390021,49,"C",20,,"F"
2019,138495726,113390021,5,"C",20,,""
2019,138495727,113390022,27,"C",20,,""
2019,138495728,113390022,45,"C",20,,""
2019,138495729,113390023,5,"C",20,,""
2019,138495730,113390024,23,"C",23,,""
2019,138495731,113390025,49,"C",20,,"N"
2019,138495733,113390026,5,"C",13,,""
2019,138495732,113390026,51,"C",13,,""
2019,138495734,113390027,5,"C",13,,""
2019,138495737,113390029,44,"C",20,,""
2019,138495738,113390029,5,"C",20,,""
2019,138495740,113390030,5,"C",20,,""
2019,138495739,113390030,49,"C",20,,"F"
2019,138495741,113390031,51,"C",20,,""
2019,138495742,113390032,27,"C",7,,""
2019,138495743,113390033,51,"C",20,,""
2019,138495747,113390035,27,"C",20,,""
2019,138495751,113390037,7,"C",13,,""
2019,138495752,113390037,5,"C",13,,""
2019,138495750,113390037,14,"C",13,,""
2019,138495753,113390038,5,"C",45,,""
2019,138495754,113390039,51,"C",20,,""
2019,138495755,113390040,51,"C",20,,""
2019,138495756,113390041,51,"C",20,,""
2019,138495757,113390041,5,"C",20,,""
2019,138495761,113390043,5,"C",20,,""
2019,138495762,113390044,51,"C",20,,""
2019,138495766,113390046,51,"C",14,,""
2019,138495767,113390047,44,"C",20,,""
2019,138495768,113390048,45,"C",20,,""
2019,138495769,113390049,27,"C",3,,""
2019,138495770,113390050,23,"C",20,,""
2019,138495771,113390051,5,"C",18,,""
2019,138495773,113390052,5,"C",5,,""
2019,138495772,113390052,49,"C",5,,"F"
2019,138495774,113390053,45,"C",23,,""
2019,138495776,113390054,5,"C",13,,""
2019,138495775,113390054,49,"C",13,,"F"
2019,138495777,113390055,49,"A",6,,"F"
2019,138495778,113390055,5,"C",6,,""
2019,138495779,113390056,23,"C",23,,""
2019,138495780,113390057,5,"C",13,,""
2019,138495782,113390058,5,"C",5,,""
2019,138495781,113390058,49,"C",5,,"F"
2019,138495783,113390059,5,"C",13,,""
2019,138495784,113390060,14,"C",18,,""
2019,138495786,113390061,5,"C",20,,""
2019,138495785,113390061,49,"C",20,,"F"
2019,138495787,113390062,49,"C",20,,"F"
2019,138495788,113390062,5,"C",20,,""
2019,138495789,113390063,21,"C",20,,""
2019,138495791,113390064,5,"C",18,,""
2019,138495790,113390064,49,"C",20,,"N"
2019,138495792,113390065,23,"C",8,,""
2019,138495793,113390066,23,"C",8,,""
2019,138495794,113390067,51,"C",20,,""
2019,138495796,113390069,11,"C",2,,""
2019,138495799,113390072,5,"C",14,,""
2019,138495801,113390074,14,"C",20,,""
2019,138495802,113390074,5,"C",20,,""
2019,138495803,113390075,27,"C",20,,""
2019,138495804,113390076,5,"C",20,,""
2019,138495805,113390077,14,"C",20,,""
2019,138495806,113390078,51,"C",20,,""
2019,138495807,113390079,51,"C",13,,""
2019,138495808,113390080,27,"C",13,,""
2019,138495809,113390081,51,"C",13,,""
2019,138495810,113390082,51,"C",20,,""
2019,138495811,113390083,51,"C",20,,""
2019,138495813,113390084,51,"C",13,,""
2019,138495812,113390084,44,"C",13,,""
2019,138495814,113390085,51,"C",20,,""
2019,138495815,113390086,49,"C",20,,"N"
2019,138495816,113390086,7,"C",20,,""
2019,138495817,113390087,5,"C",20,,""
2019,138495818,113390088,5,"C",5,,""
2019,138495820,113390090,51,"C",41,,""
2019,138495821,113390091,51,"C",20,,""
2019,138495822,113390092,2,"C",13,,""
2019,138495823,113390093,51,"C",20,,""
2019,138495825,113390094,27,"C",20,,""
2019,138495824,113390094,29,"C",20,,""
2019,138495826,113390095,29,"C",20,,""
2019,138495827,113390095,27,"C",20,,""
2019,138495828,113390096,45,"C",20,,""
2019,138495829,113390097,5,"C",41,,""
2019,138495830,113390098,45,"C",13,,""
2019,138495831,113390099,49,"C",20,,"N"
2019,138495832,113390100,5,"C",13,,""
2019,138495833,113390101,44,"C",20,,""
2019,138495834,113390102,5,"C",4,,""
2019,138495835,113390103,5,"C",20,,""
2019,138495837,113390104,5,"C",20,,""
2019,138495836,113390104,51,"C",20,,""
2019,138495838,113390105,7,"C",20,,""
2019,138495839,113390106,5,"C",41,,""
2019,138495840,113390107,14,"C",20,,""
2019,138495841,113390108,51,"C",1,,""
2019,138495842,113390109,5,"C",23,,""
2019,138495843,113390110,23,"C",12,,""
2019,138495844,113390111,45,"C",20,,""
2019,138495845,113390112,51,"C",20,,""
2019,138495846,113390113,23,"C",8,,""
2019,138495847,113390114,44,"C",20,,""
2019,138495849,113390116,5,"C",20,,""
2019,138495857,113390122,51,"C",20,,""
2019,138495859,113390123,39,"C",13,,""
2019,138495858,113390123,16,"C",13,,""
2019,138495860,113390124,11,"C",20,,""
2019,138495861,113390125,51,"C",20,,""
2019,138495862,113390126,5,"C",13,,""
2019,138495863,113390127,2,"C",21,,""
2019,138495864,113390128,5,"C",18,,""
2019,138495865,113390129,45,"C",20,,""
2019,138495866,113390130,45,"C",12,,""
2019,138495867,113390131,40,"C",13,,""
2019,138495868,113390132,44,"C",20,,""
2019,138495869,113390133,44,"C",20,,""
2019,138495870,113390134,45,"C",20,,""
2019,138495871,113390135,5,"C",20,,""
2019,138495872,113390136,51,"C",13,,""
2019,138495873,113390137,45,"C",23,,""
2019,138495874,113390138,49,"C",20,,"N"
2019,138495875,113390139,29,"C",20,,""
2019,138495876,113390139,51,"C",20,,""
2019,138495878,113390140,5,"C",18,,""
2019,138495877,113390140,45,"C",18,,""
2019,138495879,113390141,45,"C",20,,""
2019,138495880,113390142,23,"C",12,,""
2019,138495881,113390143,45,"C",20,,""
2019,138495882,113390144,7,"C",20,,""
2019,138495883,113390145,23,"C",8,,""
2019,138495884,113390145,11,"C",8,,""
2019,138495886,113390146,45,"C",18,,""
2019,138495885,113390146,11,"C",18,,""
2019,138495887,113390147,49,"C",20,,"F"
2019,138495888,113390147,5,"C",20,,""
2019,138495889,113390148,5,"C",20,,""
2019,138495890,113390149,44,"C",8,,""
2019,138495892,113390151,45,"C",13,,""
2019,138495893,113390152,49,"C",20,,"N"
2019,138495894,113390153,23,"C",21,,""
2019,138495895,113390154,51,"C",20,,""
2019,138495896,113390155,35,"C",20,,""
2019,138495897,113390155,39,"C",20,,""
2019,138495898,113390156,51,"C",18,,""
2019,138495899,113390157,51,"C",20,,""
2019,138495900,113390158,51,"C",20,,""
2019,138495901,113390159,16,"C",13,,""
2019,138495902,113390160,21,"C",13,,""
2019,138495903,113390161,5,"C",6,,""
2019,138495904,113390162,51,"C",20,,""
2019,138495908,113390164,21,"C",20,,""
2019,138495907,113390164,28,"C",13,,""
2019,138495909,113390165,27,"C",13,,""
2019,138495913,113390168,51,"C",20,,""
2019,138495914,113390169,39,"C",20,,""
2019,138495915,113390169,5,"C",20,,""
2019,138495916,113390170,39,"C",20,,""
2019,138495919,113390172,49,"C",20,,"N"
2019,138495920,113390172,5,"C",20,,""
2019,138495921,113390173,7,"C",30,,""
2019,138495923,113390175,5,"C",20,,""
2019,138495924,113390176,45,"C",20,,""
2019,138495925,113390177,5,"C",20,,""
2019,138495926,113390178,5,"C",20,,""
2019,138495927,113390179,14,"C",20,,""
2019,138495928,113390180,45,"C",4,,""
2019,138495929,113390181,45,"C",18,,""
2019,138495930,113390182,35,"C",18,,""
2019,138495931,113390183,45,"C",46,,""
2019,138495932,113390184,44,"C",20,,""
2019,138495933,113390185,14,"C",20,,""
2019,138495935,113390187,45,"C",20,,""
2019,138495936,113390188,49,"C",20,,"N"
2019,138495937,113390189,45,"C",20,,""
2019,138495938,113390190,51,"C",13,,""
2019,138495939,113390191,27,"C",13,,""
2019,138495940,113390192,27,"C",13,,""
2019,138495942,113390193,28,"C",18,,""
2019,138495941,113390193,14,"C",20,,""
2019,138495943,113390194,44,"C",20,,""
2019,138495944,113390195,21,"C",20,,""
2019,138495945,113390196,27,"C",20,,""
2019,138495946,113390197,56,"C",20,,""
2019,138495947,113390198,27,"C",20,,""
2019,138495948,113390198,5,"C",20,,""
2019,138495949,113390199,11,"C",23,,""
2019,138495950,113390200,39,"C",13,,""
2019,138495951,113390201,51,"C",20,,""
2019,138495952,113390202,16,"C",20,,""
2019,138495953,113390202,35,"C",20,,""
2019,138495954,113390203,14,"C",18,,""
2019,138495955,113390204,21,"C",20,,""
2019,138495956,113390205,45,"C",20,,""
2019,138495957,113390206,5,"C",20,,""
2019,138495958,113390207,5,"C",18,,""
2019,138495959,113390208,44,"C",20,,""
2019,138495960,113390208,5,"C",20,,""
2019,138495961,113390209,27,"C",20,,""
2019,138495962,113390210,5,"C",20,,""
2019,138495964,113390212,51,"C",13,,""
2019,138495965,113390213,45,"C",20,,""
2019,138495966,113390214,49,"C",20,,"N"
2019,138495967,113390215,45,"C",20,,""
2019,138495968,113390216,5,"C",20,,""
2019,138495969,113390217,5,"C",13,,""
2019,138495970,113390218,7,"C",13,,""
2019,138495972,113390220,44,"C",20,,""
2019,138495973,113390221,51,"C",20,,""
2019,138495975,113390222,5,"C",24,,""
2019,138495974,113390222,45,"C",24,,""
2019,138495977,113390224,35,"C",13,,""
2019,138495978,113390225,51,"C",20,,""
2019,138495982,113390228,27,"C",20,,""
2019,138495983,113390229,51,"C",13,,""
2019,138495984,113390230,5,"C",13,,""
2019,138495986,113390231,5,"C",13,,""
2019,138495985,113390231,51,"C",13,,""
2019,138495989,113390234,16,"C",18,,""
2019,138495990,113390235,51,"C",20,,""
2019,138495991,113390236,51,"C",20,,""
2019,138495992,113390237,23,"A",23,,""
2019,138495993,113390238,51,"C",20,,""
2019,138495994,113390239,45,"C",23,,""
2019,138495995,113390240,39,"C",13,,""
2019,138495996,113390241,49,"C",20,,"N"
2019,138495997,113390241,5,"C",20,,""
2019,138495998,113390242,45,"C",20,,""
2019,138495999,113390243,41,"C",14,,""
2019,138496001,113390244,5,"C",20,,""
2019,138496000,113390244,49,"C",20,,"F"
2019,138496002,113390245,36,"C",20,,""
2019,138496003,113390246,27,"C",13,,""
2019,138496004,113390247,16,"C",20,,""
2019,138496005,113390247,51,"C",20,,""
2019,138496006,113390248,7,"C",13,,""
2019,138496007,113390249,5,"C",20,,""
2019,138496008,113390250,51,"C",20,,""
2019,138496009,113390251,51,"C",18,,""
2019,138496010,113390252,27,"C",20,,""
2019,138496015,113390254,16,"C",18,,""
2019,138496014,113390254,27,"C",13,,""
2019,138496016,113390255,45,"C",20,,""
2019,138496018,113390256,5,"C",18,,""
2019,138496017,113390256,14,"C",18,,""
2019,138496019,113390257,51,"C",20,,""
2019,138496022,113390259,51,"C",3,,""
2019,138496023,113390260,27,"C",20,,""
2019,138496024,113390261,51,"C",20,,""
2019,138496025,113390262,35,"C",13,,""
2019,138496027,113390264,45,"C",13,,""
2019,138496028,113390265,27,"C",20,,""
2019,138496029,113390266,11,"C",7,,""
2019,138496030,113390267,51,"C",20,,""
2019,138496035,113390270,44,"C",20,,""
2019,138496036,113390271,51,"C",20,,""
2019,138496037,113390272,51,"C",20,,""
2019,138496040,113390274,16,"C",13,,""
2019,138496041,113390275,14,"C",18,,""
2019,138496042,113390276,49,"C",5,,"N"
2019,138496044,113390277,5,"C",20,,""
2019,138496043,113390277,49,"C",5,,"F"
2019,138496045,113390278,45,"C",46,,""
2019,138496046,113390279,14,"C",18,,""
2019,138496047,113390280,5,"C",5,,""
2019,138496048,113390281,14,"C",13,,""
2019,138496049,113390282,41,"C",20,,""
2019,138496050,113390283,45,"C",13,,""
2019,138496051,113390284,5,"C",18,,""
2019,138496052,113390285,45,"C",18,,""
2019,138496055,113390287,45,"C",3,,""
2019,138496056,113390288,45,"C",18,,""
2019,138496057,113390289,5,"C",20,,""
2019,138496058,113390290,51,"C",13,,""
2019,138496059,113390291,45,"C",8,,""
2019,138496060,113390292,14,"C",13,,""
2019,138496061,113390293,14,"C",20,,""
2019,138496062,113390294,49,"C",20,,"N"
2019,138496063,113390295,45,"C",7,,""
2019,138496065,113390296,5,"C",20,,""
2019,138496064,113390296,49,"C",20,,"F"
2019,138496066,113390297,45,"C",23,,""
2019,138496067,113390298,49,"C",20,,"F"
2019,138496068,113390298,5,"C",20,,""
2019,138496070,113390300,44,"C",20,,""
2019,138496071,113390301,21,"C",13,,""
2019,138496072,113390302,11,"C",2,,""
2019,138496073,113390303,49,"C",20,,"N"
2019,138496074,113390304,5,"C",20,,""
2019,138496075,113390305,45,"C",20,,""
2019,138496078,113390307,5,"C",20,,""
2019,138496077,113390307,49,"C",20,,"N"
2019,138496079,113390308,45,"C",20,,""
2019,138496080,113390309,5,"C",18,,""
2019,138496082,113390310,5,"C",20,,""
2019,138496081,113390310,49,"C",20,,"F"
2019,138496086,113390314,45,"C",20,,""
2019,138496088,113390315,45,"C",4,,""
2019,138496087,113390315,11,"C",4,,""
2019,138496089,113390316,45,"C",3,,""
2019,138496091,113390318,41,"C",8,,""
2019,138496092,113390319,8,"C",13,,""
2019,138496093,113390320,45,"C",46,,""
2019,138496094,113390321,41,"C",46,,""
2019,138496095,113390322,41,"C",46,,""
2019,138496096,113390323,5,"C",18,,""
2019,138496097,113390324,23,"C",8,,""
2019,138496098,113390325,45,"C",20,,""
2019,138496099,113390326,45,"C",20,,""
2019,138496100,113390327,41,"C",24,,""
2019,138496101,113390328,49,"C",20,,"F"
2019,138496102,113390329,45,"C",20,,""
2019,138496103,113390330,41,"C",8,,""
2019,138496104,113390331,8,"C",20,,""
2019,138496105,113390332,45,"C",8,,""
2019,138496106,113390333,45,"C",20,,""
2019,138496107,113390334,5,"C",20,,""
2019,138496108,113390335,14,"C",20,,""
2019,138496109,113390336,45,"C",20,,""
2019,138496110,113390337,46,"C",2,,""
2019,138496112,113390339,23,"C",24,,""
2019,138496115,113390341,11,"C",2,,""
2019,138496117,113390343,45,"C",20,,""
2019,138496118,113390344,23,"C",12,,""
2019,138496119,113390345,46,"C",20,,""
2019,138496121,113390347,56,"C",20,,""
2019,138496122,113390348,45,"C",20,,""
2019,138496123,113390349,46,"C",20,,""
2019,138496124,113390350,46,"C",20,,""
2019,138496126,113390352,45,"C",20,,""
2019,138496127,113390353,45,"C",20,,""
2019,138496128,113390354,45,"C",20,,""
2019,138496129,113390355,45,"C",20,,""
2019,138496130,113390356,45,"C",20,,""
2019,140572602,115748694,27,"C",20,,""
2019,140572603,115748695,45,"C",21,,""
2019,140572604,115748696,51,"C",20,,""
2019,140572606,115748697,49,"C",20,,"N"
2019,140572605,115748697,40,"C",20,,""
2019,140572607,115748698,51,"C",3,,""
2019,140572608,115748699,51,"C",20,,""
2019,140572609,115748700,49,"C",23,,"F"
2019,140572611,115748701,5,"C",20,,""
2019,140572610,115748701,51,"C",20,,""
